viagem_id,rota_id,veiculo_id,transportadora_id,data_saida,data_chegada_prevista,data_chegada_real,distancia_km,lead_time_horas,tempo_estimado_horas,on_time,custo_frete,custo_por_km,carga_kg,teve_ocorrencia
178,7,23,1,2025-01-04 13:00:00,2025-01-05 03:42:00,2025-01-05 04:16:37.672802988,850,15.3,14.7,True,3691.57,4.34,4749,False
179,7,7,1,2025-01-04 23:00:00,2025-01-05 13:42:00,2025-01-05 13:15:12.446253452,850,14.3,14.7,True,3621.01,4.26,13602,False
180,8,16,1,2025-01-04 07:00:00,2025-01-05 04:36:00,2025-01-05 05:01:07.805407190,1250,22.0,21.6,True,6436.26,5.15,6728,False
181,3,27,1,2025-01-04 04:00:00,2025-01-05 20:48:00,2025-01-05 21:30:34.871814036,1960,41.5,40.8,True,8707.26,4.44,6098,True
182,5,41,2,2025-01-04 11:00:00,2025-01-07 11:54:00,2025-01-06 22:48:32.637896058,3500,59.8,72.9,True,10777.33,3.08,14979,False
183,4,69,2,2025-01-04 14:00:00,2025-01-05 05:30:00,2025-01-05 09:47:33.775570800,900,19.8,15.5,False,3203.39,3.56,23295,False
184,11,64,2,2025-01-04 06:00:00,2025-01-07 15:12:00,2025-01-07 18:09:18.952588494,3900,84.2,81.2,True,13350.35,3.42,18450,False
185,4,65,2,2025-01-04 12:00:00,2025-01-05 03:30:00,2025-01-05 08:46:32.409989235,900,20.8,15.5,False,2643.32,2.94,5304,False
186,7,46,2,2025-01-04 16:00:00,2025-01-05 06:42:00,2025-01-05 09:48:11.188160835,850,17.8,14.7,False,2876.68,3.38,20572,False
187,7,49,2,2025-01-04 00:00:00,2025-01-04 14:42:00,2025-01-04 14:14:22.243280482,850,14.2,14.7,True,3033.9,3.57,30104,False
188,3,68,2,2025-01-04 15:00:00,2025-01-06 07:48:00,2025-01-06 12:10:02.829205835,1960,45.2,40.8,True,7492.46,3.82,26026,False
189,4,57,2,2025-01-04 03:00:00,2025-01-04 18:30:00,2025-01-04 23:18:42.141591889,900,20.3,15.5,False,3502.37,3.89,30701,False
190,2,54,2,2025-01-04 02:00:00,2025-01-04 09:06:00,2025-01-04 10:39:02.251292843,410,8.7,7.1,False,1695.36,4.14,4425,False
191,3,59,2,2025-01-04 08:00:00,2025-01-06 00:48:00,2025-01-05 20:54:15.505585571,1960,36.9,40.8,True,7376.61,3.76,20083,False
192,2,61,2,2025-01-04 06:00:00,2025-01-04 13:06:00,2025-01-04 14:39:00.484716147,410,8.7,7.1,False,1440.39,3.51,5134,False
193,2,73,3,2025-01-04 23:00:00,2025-01-05 06:06:00,2025-01-05 06:00:44.891702734,410,7.0,7.1,True,1872.23,4.57,13604,False
194,11,84,3,2025-01-04 15:00:00,2025-01-08 00:12:00,2025-01-07 21:01:32.133848950,3900,78.0,81.2,True,17288.17,4.43,7776,False
195,5,87,3,2025-01-04 07:00:00,2025-01-07 07:54:00,2025-01-07 04:35:26.207738557,3500,69.6,72.9,True,16879.54,4.82,7892,False
196,1,81,3,2025-01-04 19:00:00,2025-01-05 02:24:00,2025-01-05 03:03:38.555797672,430,8.1,7.4,True,2133.63,4.96,7750,False
197,8,80,3,2025-01-04 04:00:00,2025-01-05 01:36:00,2025-01-05 02:15:17.694657395,1250,22.3,21.6,True,5675.43,4.54,25260,False
198,9,75,3,2025-01-04 11:00:00,2025-01-05 18:12:00,2025-01-05 17:54:11.238413923,1500,30.9,31.2,True,8030.8,5.35,20949,False
199,10,76,3,2025-01-04 20:00:00,2025-01-06 12:36:00,2025-01-06 14:01:06.139768727,1950,42.0,40.6,True,9489.06,4.87,33438,False
200,3,74,3,2025-01-04 17:00:00,2025-01-06 09:48:00,2025-01-06 13:13:19.858842657,1960,44.2,40.8,True,8244.07,4.21,15895,False
201,10,74,3,2025-01-04 12:00:00,2025-01-06 04:36:00,2025-01-06 07:24:54.196379550,1950,43.4,40.6,True,10727.09,5.5,17428,False
202,4,84,3,2025-01-04 08:00:00,2025-01-04 23:30:00,2025-01-04 23:18:20.279526908,900,15.3,15.5,True,3663.67,4.07,7178,False
203,9,96,4,2025-01-04 05:00:00,2025-01-05 12:12:00,2025-01-05 19:15:15.590055074,1500,38.3,31.2,False,6594.06,4.4,25873,False
204,3,115,4,2025-01-04 02:00:00,2025-01-05 18:48:00,2025-01-05 19:58:18.755391344,1960,42.0,40.8,True,6296.96,3.21,24170,False
205,11,105,4,2025-01-04 10:00:00,2025-01-07 19:12:00,2025-01-07 21:39:27.467425616,3900,83.7,81.2,True,15077.37,3.87,6334,False
206,8,101,4,2025-01-04 07:00:00,2025-01-05 04:36:00,2025-01-05 08:48:48.483333240,1250,25.8,21.6,False,4570.91,3.66,4619,False
207,5,103,4,2025-01-04 03:00:00,2025-01-07 03:54:00,2025-01-07 05:06:16.115719786,3500,74.1,72.9,True,12207.64,3.49,18799,False
208,11,124,4,2025-01-04 04:00:00,2025-01-07 13:12:00,2025-01-07 19:27:39.491309463,3900,87.5,81.2,True,14118.14,3.62,7304,True
209,8,118,4,2025-01-04 22:00:00,2025-01-05 19:36:00,2025-01-05 21:26:03.319836766,1250,23.4,21.6,True,4984.08,3.99,26800,False
210,3,124,4,2025-01-04 11:00:00,2025-01-06 03:48:00,2025-01-05 21:24:46.013727945,1960,34.4,40.8,True,7373.79,3.76,5178,True
211,10,118,4,2025-01-04 05:00:00,2025-01-05 21:36:00,2025-01-05 21:55:39.471543299,1950,40.9,40.6,True,8496.31,4.36,19154,True
212,6,109,4,2025-01-04 18:00:00,2025-01-06 04:24:00,2025-01-06 03:18:24.454222385,1650,33.3,34.4,True,6675.91,4.05,18545,True
213,4,102,4,2025-01-04 16:00:00,2025-01-05 07:30:00,2025-01-05 08:09:36.382339175,900,16.2,15.5,True,3216.69,3.57,14457,True
214,5,101,4,2025-01-04 03:00:00,2025-01-07 03:54:00,2025-01-07 14:55:08.050628453,3500,83.9,72.9,False,13612.07,3.89,4035,False
215,9,120,4,2025-01-04 08:00:00,2025-01-05 15:12:00,2025-01-05 22:24:40.211904951,1500,38.4,31.2,False,5425.68,3.62,6243,False
216,2,146,5,2025-01-04 16:00:00,2025-01-04 23:06:00,2025-01-04 23:06:59.609243309,410,7.1,7.1,True,1856.21,4.53,5216,False
217,4,137,5,2025-01-04 17:00:00,2025-01-05 08:30:00,2025-01-05 13:00:45.124215235,900,20.0,15.5,False,4403.93,4.89,15924,False
218,3,129,5,2025-01-04 04:00:00,2025-01-05 20:48:00,2025-01-06 13:36:53.190373068,1960,57.6,40.8,False,8133.49,4.15,6732,False
219,7,135,5,2025-01-04 19:00:00,2025-01-05 09:42:00,2025-01-05 11:59:35.945556954,850,17.0,14.7,False,4310.27,5.07,22102,True
220,11,150,5,2025-01-04 21:00:00,2025-01-08 06:12:00,2025-01-08 18:38:08.891474853,3900,93.6,81.2,False,17413.96,4.47,15383,False
221,10,137,5,2025-01-04 20:00:00,2025-01-06 12:36:00,2025-01-06 05:36:34.135854691,1950,33.6,40.6,True,9514.86,4.88,21936,False
222,11,140,5,2025-01-04 11:00:00,2025-01-07 20:12:00,2025-01-08 04:43:22.568050754,3900,89.7,81.2,True,17775.79,4.56,6458,False
223,10,135,5,2025-01-04 03:00:00,2025-01-05 19:36:00,2025-01-06 05:52:56.191334210,1950,50.9,40.6,False,8824.97,4.53,20816,False
224,8,137,5,2025-01-04 23:00:00,2025-01-05 20:36:00,2025-01-06 02:19:08.536381727,1250,27.3,21.6,False,5321.35,4.26,16778,False
225,10,148,5,2025-01-04 00:00:00,2025-01-05 16:36:00,2025-01-05 18:15:19.011897546,1950,42.3,40.6,True,7064.66,3.62,4267,False
226,1,33,1,2025-01-05 17:00:00,2025-01-06 00:24:00,2025-01-06 00:04:30.107990474,430,7.1,7.4,True,1648.52,3.83,21475,True
227,6,11,1,2025-01-05 09:00:00,2025-01-06 19:24:00,2025-01-06 19:01:57.385050771,1650,34.0,34.4,True,8030.97,4.87,22293,False
228,1,28,1,2025-01-05 06:00:00,2025-01-05 13:24:00,2025-01-05 13:22:02.116590290,430,7.4,7.4,True,1913.9,4.45,20769,False
229,4,8,1,2025-01-05 11:00:00,2025-01-06 02:30:00,2025-01-06 02:54:37.300940906,900,15.9,15.5,True,3259.66,3.62,6958,False
230,8,34,1,2025-01-05 17:00:00,2025-01-06 14:36:00,2025-01-06 15:38:22.513841969,1250,22.6,21.6,True,5776.09,4.62,16474,False
231,10,33,1,2025-01-05 17:00:00,2025-01-07 09:36:00,2025-01-07 12:17:14.319845020,1950,43.3,40.6,True,7951.21,4.08,23672,False
232,7,3,1,2025-01-05 02:00:00,2025-01-05 16:42:00,2025-01-05 17:08:01.188275986,850,15.1,14.7,True,3521.56,4.14,6353,False
233,1,9,1,2025-01-05 18:00:00,2025-01-06 01:24:00,2025-01-06 01:23:05.698086896,430,7.4,7.4,True,1561.67,3.63,7477,False
234,7,23,1,2025-01-05 04:00:00,2025-01-05 18:42:00,2025-01-05 18:02:16.399796627,850,14.0,14.7,True,3755.7,4.42,7166,False
235,5,17,1,2025-01-05 08:00:00,2025-01-08 08:54:00,2025-01-08 07:36:33.384819646,3500,71.6,72.9,True,14082.6,4.02,7933,False
236,6,29,1,2025-01-05 16:00:00,2025-01-07 02:24:00,2025-01-07 03:43:45.365973096,1650,35.7,34.4,True,7527.88,4.56,20949,False
237,8,25,1,2025-01-05 13:00:00,2025-01-06 10:36:00,2025-01-06 09:41:44.592462657,1250,20.7,21.6,True,4881.33,3.91,22097,False
238,6,51,2,2025-01-05 06:00:00,2025-01-06 16:24:00,2025-01-06 21:11:08.454430678,1650,39.2,34.4,True,5274.27,3.2,22048,False
239,8,47,2,2025-01-05 04:00:00,2025-01-06 01:36:00,2025-01-06 00:44:32.885760109,1250,20.7,21.6,True,4227.38,3.38,5188,True
240,5,60,2,2025-01-05 15:00:00,2025-01-08 15:54:00,2025-01-09 23:39:24.575717916,3500,104.7,72.9,False,11510.58,3.29,7705,False
241,8,51,2,2025-01-05 05:00:00,2025-01-06 02:36:00,2025-01-06 06:29:32.061168524,1250,25.5,21.6,False,4314.43,3.45,31447,False
242,8,69,2,2025-01-05 20:00:00,2025-01-06 17:36:00,2025-01-06 20:06:58.065472191,1250,24.1,21.6,True,4455.9,3.56,21042,True
243,10,67,2,2025-01-05 03:00:00,2025-01-06 19:36:00,2025-01-06 13:46:21.155586685,1950,34.8,40.6,True,6136.18,3.15,7253,False
244,3,62,2,2025-01-05 06:00:00,2025-01-06 22:48:00,2025-01-06 21:43:19.829304388,1960,39.7,40.8,True,6219.15,3.17,22384,True
245,5,57,2,2025-01-05 06:00:00,2025-01-08 06:54:00,2025-01-08 08:01:03.500501806,3500,74.0,72.9,True,11409.58,3.26,35263,False
246,8,48,2,2025-01-05 12:00:00,2025-01-06 09:36:00,2025-01-06 05:57:41.911413535,1250,18.0,21.6,True,4025.31,3.22,6418,False
247,3,48,2,2025-01-05 16:00:00,2025-01-07 08:48:00,2025-01-07 04:45:35.689802238,1960,36.8,40.8,True,6657.64,3.4,7176,False
248,6,93,3,2025-01-05 05:00:00,2025-01-06 15:24:00,2025-01-06 14:40:18.885171769,1650,33.7,34.4,True,8717.81,5.28,20156,False
249,1,79,3,2025-01-05 14:00:00,2025-01-05 21:24:00,2025-01-05 21:17:09.529700391,430,7.3,7.4,True,2252.55,5.24,7796,False
250,12,87,3,2025-01-05 02:00:00,2025-01-07 22:48:00,2025-01-08 00:23:32.075651769,3300,70.4,68.8,True,18485.59,5.6,5258,False
251,2,94,3,2025-01-05 22:00:00,2025-01-06 05:06:00,2025-01-06 05:16:24.144923034,410,7.3,7.1,True,2105.54,5.14,20729,False
252,10,82,3,2025-01-05 10:00:00,2025-01-07 02:36:00,2025-01-07 01:04:19.828162262,1950,39.1,40.6,True,10461.84,5.37,23721,False
253,12,74,3,2025-01-05 04:00:00,2025-01-08 00:48:00,2025-01-08 01:42:20.409333925,3300,69.7,68.8,True,17702.82,5.36,16178,True
254,11,72,3,2025-01-05 08:00:00,2025-01-08 17:12:00,2025-01-08 16:30:42.530986136,3900,80.5,81.2,True,23458.19,6.01,15074,False
255,12,82,3,2025-01-05 20:00:00,2025-01-08 16:48:00,2025-01-08 15:02:57.171501130,3300,67.0,68.8,True,18432.83,5.59,16218,False
256,3,71,3,2025-01-05 22:00:00,2025-01-07 14:48:00,2025-01-07 17:31:20.281103057,1960,43.5,40.8,True,10882.36,5.55,4463,False
257,3,90,3,2025-01-05 23:00:00,2025-01-07 15:48:00,2025-01-07 16:13:30.952394759,1960,41.2,40.8,True,8889.16,4.54,24637,False
258,6,84,3,2025-01-05 07:00:00,2025-01-06 17:24:00,2025-01-06 21:17:43.890140544,1650,38.3,34.4,True,8464.94,5.13,7522,False
259,12,107,4,2025-01-05 14:00:00,2025-01-08 10:48:00,2025-01-08 04:11:28.498091739,3300,62.2,68.8,True,13251.98,4.02,7059,False
260,9,97,4,2025-01-05 05:00:00,2025-01-06 12:12:00,2025-01-06 17:33:56.091528513,1500,36.6,31.2,False,5915.5,3.94,14368,False
261,3,119,4,2025-01-05 08:00:00,2025-01-07 00:48:00,2025-01-07 04:17:25.912979540,1960,44.3,40.8,True,7711.07,3.93,33877,False
262,7,100,4,2025-01-05 23:00:00,2025-01-06 13:42:00,2025-01-06 15:09:10.552670953,850,16.2,14.7,True,3552.87,4.18,29397,False
263,8,98,4,2025-01-05 19:00:00,2025-01-06 16:36:00,2025-01-06 15:12:55.598053230,1250,20.2,21.6,True,5237.73,4.19,4871,False
264,10,101,4,2025-01-05 23:00:00,2025-01-07 15:36:00,2025-01-07 14:06:06.375751711,1950,39.1,40.6,True,7418.79,3.8,4019,False
265,12,113,4,2025-01-05 05:00:00,2025-01-08 01:48:00,2025-01-08 02:15:44.909366767,3300,69.3,68.8,True,13250.95,4.02,4529,True
266,10,126,5,2025-01-05 20:00:00,2025-01-07 12:36:00,2025-01-07 12:23:27.526477482,1950,40.4,40.6,True,9693.41,4.97,7890,False
267,11,136,5,2025-01-05 21:00:00,2025-01-09 06:12:00,2025-01-09 06:47:01.312790677,3900,81.8,81.2,True,20661.09,5.3,7192,False
268,10,134,5,2025-01-05 12:00:00,2025-01-07 04:36:00,2025-01-07 05:26:55.967327522,1950,41.4,40.6,True,10578.89,5.43,19575,False
269,8,132,5,2025-01-05 23:00:00,2025-01-06 20:36:00,2025-01-06 18:25:07.648929935,1250,19.4,21.6,True,6269.03,5.02,5020,True
270,2,126,5,2025-01-05 21:00:00,2025-01-06 04:06:00,2025-01-06 04:46:42.348878825,410,7.8,7.1,True,1700.72,4.15,5946,False
271,11,132,5,2025-01-05 09:00:00,2025-01-08 18:12:00,2025-01-08 08:00:56.918736080,3900,71.0,81.2,True,16242.0,4.16,5284,False
272,1,141,5,2025-01-05 02:00:00,2025-01-05 09:24:00,2025-01-05 10:50:39.641820747,430,8.8,7.4,False,2141.41,4.98,5519,False
273,8,144,5,2025-01-05 08:00:00,2025-01-06 05:36:00,2025-01-06 09:41:51.800406784,1250,25.7,21.6,False,5892.42,4.71,6743,False
274,8,133,5,2025-01-05 13:00:00,2025-01-06 10:36:00,2025-01-06 14:12:04.391323411,1250,25.2,21.6,False,6079.55,4.86,36995,False
275,5,129,5,2025-01-05 02:00:00,2025-01-08 02:54:00,2025-01-08 09:05:00.062022264,3500,79.1,72.9,True,17375.37,4.96,6713,False
276,8,129,5,2025-01-05 19:00:00,2025-01-06 16:36:00,2025-01-06 13:19:43.212605266,1250,18.3,21.6,True,5701.13,4.56,5699,False
277,12,149,5,2025-01-05 17:00:00,2025-01-08 13:48:00,2025-01-09 12:02:24.015396525,3300,91.0,68.8,False,14804.33,4.49,14309,False
278,7,23,1,2025-01-06 13:00:00,2025-01-07 03:42:00,2025-01-07 04:14:59.491435941,850,15.2,14.7,True,3836.95,4.51,4838,False
279,9,15,1,2025-01-06 01:00:00,2025-01-07 08:12:00,2025-01-07 12:21:09.524378265,1500,35.4,31.2,True,5949.08,3.97,7492,False
280,5,10,1,2025-01-06 11:00:00,2025-01-09 11:54:00,2025-01-09 13:38:14.634331965,3500,74.6,72.9,True,14390.15,4.11,24182,False
281,1,10,1,2025-01-06 20:00:00,2025-01-07 03:24:00,2025-01-07 03:23:24.406625276,430,7.4,7.4,True,1612.6,3.75,25341,False
282,9,29,1,2025-01-06 13:00:00,2025-01-07 20:12:00,2025-01-07 23:37:12.440652334,1500,34.6,31.2,True,6037.46,4.02,22640,False
283,11,16,1,2025-01-06 17:00:00,2025-01-10 02:12:00,2025-01-10 03:48:46.370576650,3900,82.8,81.2,True,16378.27,4.2,5293,False
284,4,6,1,2025-01-06 11:00:00,2025-01-07 02:30:00,2025-01-07 02:37:49.153348882,900,15.6,15.5,True,3883.21,4.31,16190,False
285,2,33,1,2025-01-06 07:00:00,2025-01-06 14:06:00,2025-01-06 14:02:11.215028397,410,7.0,7.1,True,1705.68,4.16,25406,False
286,5,17,1,2025-01-06 17:00:00,2025-01-09 17:54:00,2025-01-09 21:41:26.126740477,3500,76.7,72.9,True,14636.94,4.18,5076,False
287,3,19,1,2025-01-06 20:00:00,2025-01-08 12:48:00,2025-01-08 14:33:43.392133625,1960,42.6,40.8,True,8433.48,4.3,34121,False
288,4,10,1,2025-01-06 11:00:00,2025-01-07 02:30:00,2025-01-07 02:04:01.992821514,900,15.1,15.5,True,3989.88,4.43,18434,False
289,2,14,1,2025-01-06 11:00:00,2025-01-06 18:06:00,2025-01-06 18:15:09.760932748,410,7.3,7.1,True,1849.32,4.51,7153,False
290,7,13,1,2025-01-06 15:00:00,2025-01-07 05:42:00,2025-01-07 04:50:13.839624206,850,13.8,14.7,True,3609.21,4.25,20372,False
291,5,6,1,2025-01-06 12:00:00,2025-01-09 12:54:00,2025-01-09 13:02:04.362457665,3500,73.0,72.9,True,13822.24,3.95,15400,False
292,6,32,1,2025-01-06 07:00:00,2025-01-07 17:24:00,2025-01-07 18:01:14.314968582,1650,35.0,34.4,True,6698.17,4.06,18373,False
293,3,69,2,2025-01-06 22:00:00,2025-01-08 14:48:00,2025-01-08 22:25:53.204513879,1960,48.4,40.8,False,6716.93,3.43,26109,True
294,1,44,2,2025-01-06 22:00:00,2025-01-07 05:24:00,2025-01-07 07:50:29.705391810,430,9.8,7.4,False,1627.95,3.79,5654,False
295,6,65,2,2025-01-06 15:00:00,2025-01-08 01:24:00,2025-01-08 00:55:45.428382190,1650,33.9,34.4,True,4899.07,2.97,5901,False
296,1,52,2,2025-01-06 15:00:00,2025-01-06 22:24:00,2025-01-07 00:03:24.852614980,430,9.1,7.4,False,1382.09,3.21,27039,False
297,1,49,2,2025-01-06 22:00:00,2025-01-07 05:24:00,2025-01-07 05:29:56.459673185,430,7.5,7.4,True,1467.16,3.41,19019,False
298,10,85,3,2025-01-06 03:00:00,2025-01-07 19:36:00,2025-01-07 20:19:02.710734577,1950,41.3,40.6,True,10512.7,5.39,4376,False
299,5,82,3,2025-01-06 11:00:00,2025-01-09 11:54:00,2025-01-09 11:31:28.205354736,3500,72.5,72.9,True,17722.65,5.06,22190,False
300,10,87,3,2025-01-06 23:00:00,2025-01-08 15:36:00,2025-01-08 20:55:13.724318416,1950,45.9,40.6,True,10022.63,5.14,7517,False
301,7,78,3,2025-01-06 09:00:00,2025-01-06 23:42:00,2025-01-06 23:10:54.430170071,850,14.2,14.7,True,4034.25,4.75,36057,False
302,1,86,3,2025-01-06 13:00:00,2025-01-06 20:24:00,2025-01-06 20:15:11.255554445,430,7.3,7.4,True,2331.19,5.42,7565,False
303,3,75,3,2025-01-06 20:00:00,2025-01-08 12:48:00,2025-01-08 12:10:01.500330934,1960,40.2,40.8,True,10517.21,5.37,22449,True
304,3,83,3,2025-01-06 15:00:00,2025-01-08 07:48:00,2025-01-08 10:11:15.642120932,1960,43.2,40.8,True,11365.95,5.8,22455,False
305,3,79,3,2025-01-06 15:00:00,2025-01-08 07:48:00,2025-01-08 08:11:22.078206353,1960,41.2,40.8,True,9996.92,5.1,7099,False
306,8,74,3,2025-01-06 02:00:00,2025-01-06 23:36:00,2025-01-07 01:10:40.131536770,1250,23.2,21.6,True,5789.15,4.63,26496,False
307,3,117,4,2025-01-06 17:00:00,2025-01-08 09:48:00,2025-01-08 15:47:55.769620056,1960,46.8,40.8,True,7739.15,3.95,7524,False
308,6,118,4,2025-01-06 13:00:00,2025-01-07 23:24:00,2025-01-07 22:00:35.426559816,1650,33.0,34.4,True,6487.07,3.93,16911,False
309,2,122,4,2025-01-06 08:00:00,2025-01-06 15:06:00,2025-01-06 14:58:58.163261905,410,7.0,7.1,True,1541.31,3.76,24716,False
310,10,108,4,2025-01-06 14:00:00,2025-01-08 06:36:00,2025-01-08 11:12:23.021903195,1950,45.2,40.6,True,7899.59,4.05,32653,False
311,3,101,4,2025-01-06 20:00:00,2025-01-08 12:48:00,2025-01-08 10:10:54.974761163,1960,38.2,40.8,True,7488.04,3.82,4815,False
312,2,99,4,2025-01-06 03:00:00,2025-01-06 10:06:00,2025-01-06 11:41:29.264458631,410,8.7,7.1,False,1514.15,3.69,15387,False
313,9,101,4,2025-01-06 23:00:00,2025-01-08 06:12:00,2025-01-08 03:18:25.067973307,1500,28.3,31.2,True,5878.39,3.92,6968,False
314,8,124,4,2025-01-06 20:00:00,2025-01-07 17:36:00,2025-01-07 16:58:30.400410681,1250,21.0,21.6,True,4480.75,3.58,6124,False
315,10,112,4,2025-01-06 12:00:00,2025-01-08 04:36:00,2025-01-08 14:13:08.853224621,1950,50.2,40.6,False,7970.14,4.09,17155,False
316,5,112,4,2025-01-06 15:00:00,2025-01-09 15:54:00,2025-01-10 10:40:33.559208758,3500,91.7,72.9,False,12630.05,3.61,25082,False
317,3,139,5,2025-01-06 17:00:00,2025-01-08 09:48:00,2025-01-08 08:58:24.348190537,1960,40.0,40.8,True,9407.14,4.8,28539,False
318,8,131,5,2025-01-06 20:00:00,2025-01-07 17:36:00,2025-01-08 00:45:49.703407195,1250,28.8,21.6,False,5414.04,4.33,15600,False
319,9,134,5,2025-01-06 15:00:00,2025-01-07 22:12:00,2025-01-08 07:48:18.322982404,1500,40.8,31.2,False,6712.97,4.48,33174,False
320,5,146,5,2025-01-06 07:00:00,2025-01-09 07:54:00,2025-01-09 11:18:03.794639142,3500,76.3,72.9,True,17438.85,4.98,4225,False
321,8,9,1,2025-01-07 17:00:00,2025-01-08 14:36:00,2025-01-08 13:57:10.195459596,1250,21.0,21.6,True,5759.75,4.61,6014,False
322,10,10,1,2025-01-07 21:00:00,2025-01-09 13:36:00,2025-01-09 14:23:17.995226342,1950,41.4,40.6,True,7688.48,3.94,24716,False
323,9,32,1,2025-01-07 02:00:00,2025-01-08 09:12:00,2025-01-08 10:31:01.604279087,1500,32.5,31.2,True,6800.04,4.53,20260,False
324,9,10,1,2025-01-07 13:00:00,2025-01-08 20:12:00,2025-01-08 21:25:08.857264771,1500,32.4,31.2,True,5509.55,3.67,26722,False
325,2,29,1,2025-01-07 23:00:00,2025-01-08 06:06:00,2025-01-08 06:46:20.341453347,410,7.8,7.1,True,1817.26,4.43,21859,False
326,5,10,1,2025-01-07 02:00:00,2025-01-10 02:54:00,2025-01-10 09:23:17.053047328,3500,79.4,72.9,True,17627.15,5.04,15221,False
327,8,20,1,2025-01-07 22:00:00,2025-01-08 19:36:00,2025-01-08 20:35:40.753656374,1250,22.6,21.6,True,5520.71,4.42,13977,False
328,11,28,1,2025-01-07 20:00:00,2025-01-11 05:12:00,2025-01-11 02:41:29.992176079,3900,78.7,81.2,True,16743.1,4.29,29356,False
329,8,32,1,2025-01-07 12:00:00,2025-01-08 09:36:00,2025-01-08 09:13:49.105173343,1250,21.2,21.6,True,5055.82,4.04,15266,False
330,10,30,1,2025-01-07 18:00:00,2025-01-09 10:36:00,2025-01-09 12:45:06.785514851,1950,42.8,40.6,True,8589.65,4.4,22632,False
331,2,16,1,2025-01-07 06:00:00,2025-01-07 13:06:00,2025-01-07 13:29:07.102875386,410,7.5,7.1,True,1840.05,4.49,6696,False
332,1,6,1,2025-01-07 00:00:00,2025-01-07 07:24:00,2025-01-07 08:09:15.322349667,430,8.2,7.4,True,1768.29,4.11,18226,False
333,1,60,2,2025-01-07 23:00:00,2025-01-08 06:24:00,2025-01-08 06:03:48.805047387,430,7.1,7.4,True,1519.8,3.53,4046,False
334,2,58,2,2025-01-07 04:00:00,2025-01-07 11:06:00,2025-01-07 11:18:04.686010351,410,7.3,7.1,True,1314.89,3.21,17693,False
335,11,70,2,2025-01-07 01:00:00,2025-01-10 10:12:00,2025-01-10 15:57:59.534423369,3900,87.0,81.2,True,13071.85,3.35,25807,False
336,12,66,2,2025-01-07 13:00:00,2025-01-10 09:48:00,2025-01-10 16:27:50.336092157,3300,75.5,68.8,True,12893.71,3.91,7601,False
337,5,69,2,2025-01-07 07:00:00,2025-01-10 07:54:00,2025-01-09 19:40:35.718408297,3500,60.7,72.9,True,10294.24,2.94,19026,True
338,7,62,2,2025-01-07 11:00:00,2025-01-08 01:42:00,2025-01-07 23:55:51.544485698,850,12.9,14.7,True,2569.17,3.02,21304,False
339,10,58,2,2025-01-07 06:00:00,2025-01-08 22:36:00,2025-01-08 18:39:09.853995785,1950,36.7,40.6,True,7134.7,3.66,19424,False
340,7,63,2,2025-01-07 23:00:00,2025-01-08 13:42:00,2025-01-08 14:09:13.640319948,850,15.2,14.7,True,2730.31,3.21,14482,True
341,1,56,2,2025-01-07 16:00:00,2025-01-07 23:24:00,2025-01-08 01:45:21.310868110,430,9.8,7.4,False,1728.47,4.02,7702,False
342,12,62,2,2025-01-07 17:00:00,2025-01-10 13:48:00,2025-01-10 17:14:49.767163345,3300,72.2,68.8,True,10491.11,3.18,18384,False
343,8,68,2,2025-01-07 18:00:00,2025-01-08 15:36:00,2025-01-08 20:37:16.260726928,1250,26.6,21.6,False,3976.67,3.18,20717,False
344,1,88,3,2025-01-07 17:00:00,2025-01-08 00:24:00,2025-01-08 00:18:37.624331917,430,7.3,7.4,True,2066.7,4.81,24743,False
345,10,90,3,2025-01-07 02:00:00,2025-01-08 18:36:00,2025-01-08 17:55:51.511215056,1950,39.9,40.6,True,10898.78,5.59,22723,False
346,7,85,3,2025-01-07 16:00:00,2025-01-08 06:42:00,2025-01-08 06:41:35.404944835,850,14.7,14.7,True,4704.28,5.53,4363,False
347,11,89,3,2025-01-07 07:00:00,2025-01-10 16:12:00,2025-01-10 17:51:37.574693404,3900,82.9,81.2,True,20918.12,5.36,4387,False
348,1,81,3,2025-01-07 10:00:00,2025-01-07 17:24:00,2025-01-07 17:53:47.826259369,430,7.9,7.4,True,2127.17,4.95,4008,False
349,1,74,3,2025-01-07 17:00:00,2025-01-08 00:24:00,2025-01-08 00:13:21.313856351,430,7.2,7.4,True,1912.76,4.45,24539,False
350,6,73,3,2025-01-07 22:00:00,2025-01-09 08:24:00,2025-01-09 09:56:28.637668376,1650,35.9,34.4,True,9213.37,5.58,17521,False
351,9,110,4,2025-01-07 01:00:00,2025-01-08 08:12:00,2025-01-08 06:03:13.136541389,1500,29.1,31.2,True,5895.48,3.93,17725,False
352,3,110,4,2025-01-07 15:00:00,2025-01-09 07:48:00,2025-01-09 08:33:03.544361524,1960,41.6,40.8,True,8268.58,4.22,25276,False
353,3,105,4,2025-01-07 04:00:00,2025-01-08 20:48:00,2025-01-08 21:59:52.688433197,1960,42.0,40.8,True,7235.48,3.69,6481,False
354,12,103,4,2025-01-07 12:00:00,2025-01-10 08:48:00,2025-01-10 22:51:32.748458795,3300,82.9,68.8,False,11126.89,3.37,19438,False
355,9,98,4,2025-01-07 01:00:00,2025-01-08 08:12:00,2025-01-08 08:04:01.643615122,1500,31.1,31.2,True,5609.83,3.74,6447,True
